,number,name,href,len
713,713,JJO_2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/JOravetz/Deep_Learning/blob/93c1b0aa22783b179f7ccbafad697913bbce3044/JJO_2_fullyconnected.ipynb,10161
714,714,tensorflow%E7%AD%86%E8%A8%98.ipynb,https://nbviewer.jupyter.org/github/Media1129/Special_topic/blob/bbbc5903a53405f7b2c04305333bad5332fb9a57/tensorflow%E7%AD%86%E8%A8%98.ipynb,8426
715,715,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/rringham/deep-learning-notebooks/blob/277f85f7d584390bb5a44b8ea25a70497e897728/udacity/2_fullyconnected.ipynb,10341
716,716,3_regularization.ipynb,https://nbviewer.jupyter.org/github/expl0si0nn/udacity-deep/blob/7459af64054210c5e78762db99f6369249fd1635/3_regularization.ipynb,16875
717,717,4_regularization.ipynb,https://nbviewer.jupyter.org/github/JunNoh/1706_sk_academy/blob/09d2bb13a955b05fdd38b6e7406aa743a2947c9d/day2/class2/4_regularization.ipynb,12634
718,718,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/conradbm/data_science/blob/07d162f4b23a1559cfe3ae51ead2daa3a0104f56/boilerplate/Python/tensorflow/images/2_fullyconnected.ipynb,10028
719,719,Tensorflow-3-Regularization.ipynb,https://nbviewer.jupyter.org/github/mittens-sk/study.python.notebooks/blob/fd766f943956b994ed03e9eee8e3481aa5a40adf/notebooks/tensorflow/Tensorflow-3-Regularization.ipynb,16020
720,720,TF_workshop1.ipynb,https://nbviewer.jupyter.org/github/JdotX/msbd5001/blob/8306c1fe1bc85669f1d54c3aa9d6cac606bff626/TF_workshop1.ipynb,5705
721,721,convolutions.ipynb,https://nbviewer.jupyter.org/github/ankuagarwal/DeepLearning/blob/c7b087298c3b2065ae6bb796e637d3484519cbca/udacity/Lesson%204/convolutions.ipynb,11562
722,722,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/FraPochetti/DeepLearningUdacity/blob/599ace3736fcf7c7e7d31b14e818118a4379de79/2_fullyconnected.ipynb,10236
723,723,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/Pouwya/Udacity-Deep-Learning/blob/90f35f505f1097d7e7be592741984cf96a2bc054/Assignments/2_fullyconnected.ipynb,10388
724,724,assignment-3.ipynb,https://nbviewer.jupyter.org/github/vandit15/UdacityDeepLearning/blob/c9777bafec538267a03ee988fd469f16f9e40c48/unit-2/assignment-3.ipynb,23791
725,725,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/caasted/udacity-mlnd/blob/85ec3106870822dc513b375cddf9f6f3f4ec6488/tensorflow/2_fullyconnected.ipynb,10097
726,726,2_fullyconnected-checkpoint.ipynb,https://nbviewer.jupyter.org/github/wangyong199207/deeplearning/blob/60e5633b99b5ec39ea803fb79fb63a7d4455a373/deep%20learning/udacity/.ipynb_checkpoints/2_fullyconnected-checkpoint.ipynb,10670
727,727,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/ilyakom/udacity-DeepLearningWithTensorflow/blob/a47ecc22f3e18ba8e8f5080d0ceb475fc28bea9b/2_fullyconnected.ipynb,10091
728,728,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/FedorSulaev/tensorflow_clone/blob/0a4ee1e14379691084977514fdd1ed8597c07ef9/tensorflow/examples/udacity/2_fullyconnected.ipynb,10004
729,729,3_regularization.ipynb,https://nbviewer.jupyter.org/github/1612374/deeplearning-udacity/blob/38eb35af8c9325f23ff997e5d703aea05dbe7039/assign3/3_regularization.ipynb,17357
730,730,4b_conv_img_net_complete-checkpoint.ipynb,https://nbviewer.jupyter.org/github/adamoz/image_processing_workshop/blob/c266671bf46ce57ebb513f2a8a82eada96edb4ad/notebooks/reduced_version/.ipynb_checkpoints/4b_conv_img_net_complete-checkpoint.ipynb,5935
731,731,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/tushuhei/udacity-deeplearning/blob/2615ee75a14bdee3620418a1b10fe74e12164bbb/2_fullyconnected.ipynb,13435
732,732,3_regularization.ipynb,https://nbviewer.jupyter.org/github/Sri-Vishnu-Kumar-K/udacity_deep_learning/blob/19ef5c8a3c7f68a0c63b94b76b31767b9f1263a3/3_regularization.ipynb,15665
733,733,3_regularization.ipynb,https://nbviewer.jupyter.org/github/ThomasZiegler/Udacity_DeepLearning/blob/3c4b1c3e26cc9a17546363208d35fcf07bfb3ef9/3_regularization.ipynb,14190
734,734,3_regularization.ipynb,https://nbviewer.jupyter.org/github/Runze/ud730-deep-learning-class-notes/blob/e33f24178c1866be01d93d7c6b388b8b7ac5ba3f/assignments/3_regularization.ipynb,14332
735,735,Tensorflow-3-Regularization.ipynb,https://nbviewer.jupyter.org/github/jdwittenauer/ipython-notebooks/blob/2328045d4663a126a76afca01075305d915560b8/notebooks/tensorflow/Tensorflow-3-Regularization.ipynb,16020
736,736,lecture_chap05_exercise_master.ipynb,https://nbviewer.jupyter.org/github/lacrosse91/ML-practice/blob/3ad6da6e8f6b340b6ce87f5f22f04029e1aa24b8/lecture_chap05_exercise_master.ipynb,10282
737,737,3_regularization.ipynb,https://nbviewer.jupyter.org/github/dilyararimovna/Courses/blob/dd776350f2ceee0cd147610ecbb367eea8b9ac88/Udacity_DeepLearning/3_regularization.ipynb,22262
738,738,3_regularization.ipynb,https://nbviewer.jupyter.org/github/gcherian/Notebooks/blob/cd0b4142a97aa7d97530c5f65202978b12bc4ab7/DeepLearning/3_regularization.ipynb,15932
739,739,3_regularization.ipynb,https://nbviewer.jupyter.org/github/singhisha/udacity-deep-learning/blob/8ab956a63c6ae089aa1e56c544e5d6f1f6658a81/3_regularization.ipynb,29281
740,740,assignment2.ipynb,https://nbviewer.jupyter.org/github/Kanbc/udacity-deep-learning/blob/7194b28cdcf6d07b35af8fd36518cebb4e20416f/assignment2.ipynb,11027
741,741,assignment3.ipynb,https://nbviewer.jupyter.org/github/lotusk/tensorflownotebooktest/blob/545331d1286506d646ae434425435407f4b9bbf6/assignment3.ipynb,25189
742,742,3_regularization.ipynb,https://nbviewer.jupyter.org/github/huileiw/ud730_deep_learning/blob/f199ca1dfd8be99e35fe9799933de8c8034fa17c/3_regularization.ipynb,17690
743,743,3_regularization.ipynb,https://nbviewer.jupyter.org/github/evgendn/udacity-deeplearning/blob/820c5788b42439cbd9eb3c0d697bc9dcedc6c45f/3_regularization.ipynb,24596
744,744,3_regularization.ipynb,https://nbviewer.jupyter.org/github/BarzinM/you-the-city-deeplearning/blob/c14720256821254d7e3a7331db8b76f0e8f757f9/assignments/3_regularization.ipynb,20090
745,745,3_regularization.ipynb,https://nbviewer.jupyter.org/github/jhairgallardo/Udacity_Deep_Learning/blob/a2950a9d1d8188f6e52173f20f12050c284265ca/3_regularization.ipynb,19212
746,746,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/amolnayak311/udacity-deep-learning/blob/93ff5683fcfe96632b4a03d05bd058175d543c4c/2_fullyconnected.ipynb,9885
747,747,chapter2_summary.ipynb,https://nbviewer.jupyter.org/github/bogianoithonda/reference/blob/8b791decc09740b11a754d8ba34bd2b3d8ed846e/Chapter2_Basics%20of%20Tensorflow/chapter2_summary.ipynb,8739
748,748,3_regularization.ipynb,https://nbviewer.jupyter.org/github/vijendra-rana/udacity-deep-learning-and-tensorflow-tutorials/blob/f774ed4efe0f2e291ff2be407e67052356b75a61/3_regularization.ipynb,21082
749,749,Tensor%20creation%20and%20deep%20network.ipynb,https://nbviewer.jupyter.org/github/vishal-keshav/Conv-neural-network/blob/bdf2dfbc6ad9a24fab8f745f4f09017aae7ae8a3/notMNIST%20with%20deep%20neural%20network/Tensor%20creation%20and%20deep%20network.ipynb,10648
750,750,lecture_chap05_exercise_master.ipynb,https://nbviewer.jupyter.org/github/Tocyuki/DeepLeaning-BasicCourse/blob/2f4e80624c64bff7c3d798aabccf117396578057/lecture_chap05_exercise_master.ipynb,10282
751,751,3_regularization-checkpoint.ipynb,https://nbviewer.jupyter.org/github/ashik94vc/udacity_ud730_assignment/blob/df615052d2272bf8bc2e6dc207c47e4595f92121/.ipynb_checkpoints/3_regularization-checkpoint.ipynb,9831
752,752,3_regularization.ipynb,https://nbviewer.jupyter.org/github/bossgates/tensorflowTutorial/blob/3e826d579f13d02a16aca4dd563181c805deea81/udacity-ml/3_regularization.ipynb,14678
753,753,3_regularization.ipynb,https://nbviewer.jupyter.org/github/IamTao/Udacity/blob/b54009dd5ee26acd7e580232bd94bdc0bcdfbb71/deep-learning/assignment/3_regularization.ipynb,16073
754,754,2_fullyconnected-checkpoint.ipynb,https://nbviewer.jupyter.org/github/ashik94vc/udacity_ud730_assignment/blob/df615052d2272bf8bc2e6dc207c47e4595f92121/.ipynb_checkpoints/2_fullyconnected-checkpoint.ipynb,9946
755,755,3_regularization-checkpoint.ipynb,https://nbviewer.jupyter.org/github/AndSoOn/NLP/blob/94991e4c9e0e181001b99d203444e7d6d4792bec/udacity/.ipynb_checkpoints/3_regularization-checkpoint.ipynb,22577
756,756,pre_test.ipynb,https://nbviewer.jupyter.org/github/SpaceLearner/TensorPractice/blob/f4940081091a9a77516e05b0eae1a9ecc4e8d945/conv/pre_test.ipynb,2406
757,757,Chapter10.ipynb,https://nbviewer.jupyter.org/github/YunZhang2014/test/blob/a50d07650ee26b27b28bd7fd5abbd305405ce6fb/MLTest/TensorFlowTest/LearningTensorFlow2017Test/origin/10__serving/Chapter10.ipynb,17251
758,758,3_regularization.ipynb,https://nbviewer.jupyter.org/github/justin-brewer/udacity-deep-learning/blob/673244d9c65256dcb1c22841eca1e881e1b0f6ce/3_regularization.ipynb,17091
759,759,3_regularization.ipynb,https://nbviewer.jupyter.org/github/mariusfeteanu/udacity-deep-learning/blob/99fa2f07c5bab4ed580b73c70ffecb07ff5f3733/src/notebook/3_regularization.ipynb,18278
760,760,3_regularization.ipynb,https://nbviewer.jupyter.org/github/guoqingxu/udacity-deep-learning/blob/9aa2560611766bbfe05a20d805cd48f11c5874f6/3_regularization.ipynb,12611
761,761,3_regularization.ipynb,https://nbviewer.jupyter.org/github/ilyakom/udacity-DeepLearningWithTensorflow/blob/a47ecc22f3e18ba8e8f5080d0ceb475fc28bea9b/3_regularization.ipynb,15504
762,762,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/optnio00/UD730_notMNIST/blob/478d03be5f8e4bbf9d86425f9eb9bd26e9f45c1a/2_fullyconnected.ipynb,10114
763,763,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/saravanabalagi/deep_learning/blob/e261f3415f0e7b748f5f8352de3d00373e13e5dc/not_mnist/2_fullyconnected.ipynb,10096
764,764,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/budmitr/udacity-deep-learning/blob/e62abec4f2fcb34022ad65d7907490603fd2ff7b/2_fullyconnected.ipynb,10133
765,765,3_regularization.ipynb,https://nbviewer.jupyter.org/github/iKonon/misc-projects/blob/1667fb327f992c84d4a9cc1d57d6b630b2a13cff/udacity_dl/3_regularization.ipynb,25242
766,766,3_regularization.ipynb,https://nbviewer.jupyter.org/github/ToniJakovcevic/TensorFlow-Udacity/blob/ecf4468d9459ba878ed49b4e51e09ff35935c6bd/3_regularization.ipynb,15957
767,767,regularisation.ipynb,https://nbviewer.jupyter.org/github/ChrisParsonsDev/tensorflow_playground/blob/ecf2a7b76ac03a13f8dd8405d5c4e8f91d12f4d8/code/regularisation.ipynb,20293
768,768,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/mattsauce/machine-learning/blob/ace5be70c44f785410544156d74c68a3118a569c/google-deeplearning/2_fullyconnected.ipynb,10250
769,769,3_regularization.ipynb,https://nbviewer.jupyter.org/github/wguanicedew/udacity_deep_learning_tensorflow_assignment/blob/96068beedf0e3233b39b3c3f1f004770acf61f7a/3_regularization.ipynb,34271
770,770,3_regularization.ipynb,https://nbviewer.jupyter.org/github/thefonseca/udacity-deep-learning/blob/665397901f05d0a51c1cef810abbc110166c742f/3_regularization.ipynb,19605
